assay_chembl_id,canonical_smiles,data_validity_comment,molecule_chembl_id,pchembl_value,relation,src_id,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL768686,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,,CHEMBL583,4.30,=,1,=,IC50,nM,50000.0,IC50,uM,50.0
CHEMBL768686,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,CHEMBL1423,7.75,=,1,=,IC50,nM,18.0,IC50,nM,18.0
CHEMBL768686,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,CHEMBL296419,9.05,=,1,=,IC50,nM,0.9,IC50,nM,0.9
CHEMBL768686,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,CHEMBL17157,7.25,=,1,=,IC50,nM,56.0,IC50,nM,56.0
CHEMBL768686,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,CHEMBL479,6.72,=,1,=,IC50,nM,191.0,IC50,nM,191.0
CHEMBL819364,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL177033,5.46,=,1,=,Ki,nM,3500.0,Ki,uM,3.5
CHEMBL766814,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,CHEMBL193,4.30,=,1,=,IC50,nM,50118.72,pIC50,,4.3
CHEMBL766814,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,,CHEMBL473,8.00,=,1,=,IC50,nM,10.0,pIC50,,8.0
CHEMBL766814,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,CHEMBL998,6.77,=,1,=,IC50,nM,169.82,pIC50,,6.77
CHEMBL766814,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,CHEMBL60796,9.00,=,1,=,IC50,nM,1.0,pIC50,,9.0
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL366868,5.09,=,1,=,Ki,nM,8100.0,Ki,uM,8.1
CHEMBL766814,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,,CHEMBL1110,5.49,=,1,=,IC50,nM,3235.94,pIC50,,5.49
CHEMBL766814,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,CHEMBL1008,6.26,=,1,=,IC50,nM,549.54,pIC50,,6.26
CHEMBL766814,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,,CHEMBL723,4.98,=,1,=,IC50,nM,10471.29,pIC50,,4.98
CHEMBL766814,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,Outside typical range,CHEMBL5315124,,=,1,=,IC50,nM,912010.84,pIC50,,3.04
CHEMBL766814,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,,CHEMBL1107,6.70,=,1,=,IC50,nM,199.53,pIC50,,6.7
CHEMBL766814,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,,CHEMBL75880,5.11,=,1,=,IC50,nM,7762.47,pIC50,,5.11
CHEMBL766814,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,CHEMBL549,5.40,=,1,=,IC50,nM,3981.07,pIC50,,5.4
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL176933,5.42,=,1,=,Ki,nM,3800.0,Ki,uM,3.8
CHEMBL819364,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL172854,4.85,=,1,=,Ki,nM,14000.0,Ki,uM,14.0
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL172090,4.66,=,1,=,Ki,nM,22000.0,Ki,uM,22.0
CHEMBL766814,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,CHEMBL296419,8.22,=,1,=,IC50,nM,6.026,pIC50,,8.22
CHEMBL766814,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1CNc2ccccc21,,CHEMBL319742,5.23,=,1,=,IC50,nM,5888.44,pIC50,,5.23
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL174457,4.52,=,1,=,Ki,nM,30000.0,Ki,uM,30.0
CHEMBL819364,CCn1nc(Cc2ccc(OC)c(OC)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL172806,4.96,=,1,=,Ki,nM,11000.0,Ki,uM,11.0
CHEMBL819364,CCn1nc(Cc2ccc(C(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL174214,5.68,=,1,=,Ki,nM,2100.0,Ki,uM,2.1
CHEMBL766814,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,CHEMBL370805,5.14,=,1,=,IC50,nM,7244.36,pIC50,,5.14
CHEMBL766814,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,,CHEMBL533,8.00,=,1,=,IC50,nM,10.0,pIC50,,8.0
CHEMBL766814,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,CHEMBL45816,5.84,=,1,=,IC50,nM,1445.44,pIC50,,5.84
CHEMBL766814,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,,CHEMBL1729,7.40,=,1,=,IC50,nM,39.81,pIC50,,7.4
CHEMBL766814,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,,CHEMBL517,4.04,=,1,=,IC50,nM,91201.08,pIC50,,4.04
CHEMBL766814,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Outside typical range,CHEMBL4,,=,1,=,IC50,nM,1412537.54,pIC50,,2.85
CHEMBL766814,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,,CHEMBL850,4.74,=,1,=,IC50,nM,18197.01,pIC50,,4.74
CHEMBL819364,CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL368204,5.02,=,1,=,Ki,nM,9600.0,Ki,uM,9.6
CHEMBL766814,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,,CHEMBL505,4.68,=,1,=,IC50,nM,20892.96,pIC50,,4.68
CHEMBL766814,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,CHEMBL54,7.52,=,1,=,IC50,nM,30.2,pIC50,,7.52
CHEMBL819364,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL367169,6.00,=,1,=,Ki,nM,1000.0,Ki,uM,1.0
CHEMBL766814,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,,CHEMBL94454,6.36,=,1,=,IC50,nM,436.52,pIC50,,6.36
CHEMBL766814,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,,CHEMBL17423,5.96,=,1,=,IC50,nM,1096.48,pIC50,,5.96
CHEMBL766814,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,,CHEMBL535650,5.25,=,1,=,IC50,nM,5623.41,pIC50,,5.25
CHEMBL819364,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL176459,5.47,=,1,=,Ki,nM,3400.0,Ki,uM,3.4
CHEMBL766814,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,Outside typical range,CHEMBL8,,=,1,=,IC50,nM,954992.59,pIC50,,3.02
CHEMBL766814,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,CHEMBL42,6.49,=,1,=,IC50,nM,323.59,pIC50,,6.49
CHEMBL766814,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,,CHEMBL845,5.35,=,1,=,IC50,nM,4466.84,pIC50,,5.35
CHEMBL766814,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,CHEMBL479,6.44,=,1,=,IC50,nM,363.08,pIC50,,6.44
CHEMBL766814,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,CHEMBL71,5.83,=,1,=,IC50,nM,1479.11,pIC50,,5.83
CHEMBL766814,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,CHEMBL41,5.82,=,1,=,IC50,nM,1513.56,pIC50,,5.82
CHEMBL766814,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,,CHEMBL633,5.00,=,1,=,IC50,nM,10000.0,pIC50,,5.0
CHEMBL819364,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL366871,4.43,=,1,=,Ki,nM,37000.0,Ki,uM,37.0
CHEMBL766814,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,,CHEMBL123558,5.85,=,1,=,IC50,nM,1412.54,pIC50,,5.85
CHEMBL766814,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Outside typical range,CHEMBL31,,=,1,=,IC50,nM,128824.96,pIC50,,3.89
CHEMBL766814,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,CHEMBL17157,6.70,=,1,=,IC50,nM,199.53,pIC50,,6.7
CHEMBL766814,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,,CHEMBL583,4.30,=,1,=,IC50,nM,50118.72,pIC50,,4.3
CHEMBL766814,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,,CHEMBL192,5.48,=,1,=,IC50,nM,3311.31,pIC50,,5.48
CHEMBL766814,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Outside typical range,CHEMBL22,,=,1,=,IC50,nM,239883.29,pIC50,,3.62
CHEMBL766814,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,CHEMBL23,4.76,=,1,=,IC50,nM,17378.01,pIC50,,4.76
CHEMBL766814,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,CHEMBL1000,4.52,=,1,=,IC50,nM,30199.52,pIC50,,4.52
CHEMBL766814,CN(C)CCOC(c1ccccc1)c1ccccc1,,CHEMBL657,4.57,=,1,=,IC50,nM,26915.35,pIC50,,4.57
CHEMBL766814,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,CHEMBL157101,5.72,=,1,=,IC50,nM,1905.46,pIC50,,5.72
CHEMBL766814,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,CHEMBL6966,6.85,=,1,=,IC50,nM,141.25,pIC50,,6.85
CHEMBL766814,CNCCCN1c2ccccc2CCc2ccccc21,,CHEMBL72,5.82,=,1,=,IC50,nM,1513.56,pIC50,,5.82
CHEMBL766814,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,,CHEMBL85,6.82,=,1,=,IC50,nM,151.36,pIC50,,6.82
CHEMBL766814,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,CHEMBL296419,8.00,=,1,=,IC50,nM,10.0,pIC50,,8.0
CHEMBL766814,CN1CCC[C@H]1c1cccnc1,Outside typical range,CHEMBL3,,=,1,=,IC50,nM,245470.89,pIC50,,3.61
CHEMBL766814,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,CHEMBL1423,7.30,=,1,=,IC50,nM,50.12,pIC50,,7.3
CHEMBL766814,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,,CHEMBL12713,8.00,=,1,=,IC50,nM,10.0,pIC50,,8.0
CHEMBL819364,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,,CHEMBL367700,4.80,=,1,=,Ki,nM,16000.0,Ki,uM,16.0
CHEMBL766814,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,CHEMBL1741,4.23,=,1,=,IC50,nM,58884.37,pIC50,,4.23
CHEMBL766815,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,CHEMBL1741,4.48,=,1,=,IC50,nM,33113.11,pIC50,,4.48
CHEMBL766814,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Outside typical range,CHEMBL32,,=,1,=,IC50,nM,128824.96,pIC50,,3.89
CHEMBL766814,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL475534,5.00,=,1,=,IC50,nM,10000.0,pIC50,,5.0
CHEMBL766814,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,CHEMBL1108,7.49,=,1,=,IC50,nM,32.36,pIC50,,7.49
CHEMBL819364,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(C)(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL366328,5.25,=,1,=,Ki,nM,5600.0,Ki,uM,5.6
CHEMBL766814,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,,CHEMBL1088,6.49,=,1,=,IC50,nM,323.59,pIC50,,6.49
CHEMBL766814,COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,,CHEMBL96153,6.60,=,1,=,IC50,nM,251.19,pIC50,,6.6
CHEMBL766814,CN(C)CCC=C1c2ccccc2CCc2ccccc21,,CHEMBL629,5.00,=,1,=,IC50,nM,10000.0,pIC50,,5.0
CHEMBL766814,COc1ccc(C2CCN(CCC3CCOc4ccccc43)CC2)cc1OC,,CHEMBL94664,6.70,=,1,=,IC50,nM,199.53,pIC50,,6.7
CHEMBL819364,CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL172296,5.64,=,1,=,Ki,nM,2300.0,Ki,uM,2.3
CHEMBL766814,NC1=NCC2c3ccccc3Cc3ccccc3N12,,CHEMBL1106,4.00,=,1,=,IC50,nM,100000.0,pIC50,,4.0
CHEMBL766814,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,,CHEMBL46,6.09,=,1,=,IC50,nM,812.83,pIC50,,6.09
CHEMBL766814,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,CHEMBL1294,6.49,=,1,=,IC50,nM,323.59,pIC50,,6.49
CHEMBL766814,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,,CHEMBL715,6.74,=,1,=,IC50,nM,181.97,pIC50,,6.74
CHEMBL819364,CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL176426,5.22,=,1,=,Ki,nM,6000.0,Ki,uM,6.0
CHEMBL766814,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,,CHEMBL652,5.41,=,1,=,IC50,nM,3890.45,pIC50,,5.41
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL176571,5.24,=,1,=,Ki,nM,5700.0,Ki,uM,5.7
CHEMBL819364,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,,CHEMBL174004,5.52,=,1,=,Ki,nM,3000.0,Ki,uM,3.0
CHEMBL819364,CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,,CHEMBL368329,6.40,=,1,=,Ki,nM,400.0,Ki,uM,0.4
CHEMBL766814,Cl.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,,CHEMBL1712,6.92,=,1,=,IC50,nM,120.23,pIC50,,6.92
CHEMBL766814,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,,CHEMBL2368925,4.92,=,1,=,IC50,nM,12022.64,pIC50,,4.92
CHEMBL766814,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,,CHEMBL327980,7.70,=,1,=,IC50,nM,19.95,pIC50,,7.7
CHEMBL766814,CN(C)CCCN1c2ccccc2CCc2ccccc21,,CHEMBL11,5.47,=,1,=,IC50,nM,3388.44,pIC50,,5.47
CHEMBL766814,Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,,CHEMBL61301,7.55,=,1,=,IC50,nM,28.18,pIC50,,7.55
CHEMBL839576,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,,CHEMBL368416,6.21,=,1,=,Ki,nM,610.0,Ki,uM,0.61
CHEMBL839576,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,,CHEMBL368895,7.60,=,1,=,Ki,nM,25.0,Ki,uM,0.025
CHEMBL827917,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,,CHEMBL368895,7.55,=,1,=,IC50,nM,28.0,IC50,nM,28.0
CHEMBL839576,CN(C)CCCn1nc(C2=C(c3cn(-c4cncc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,,CHEMBL359808,6.31,=,1,=,Ki,nM,490.0,Ki,uM,0.49
CHEMBL839576,CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,,CHEMBL359486,7.47,=,1,=,Ki,nM,34.0,Ki,uM,0.034
CHEMBL875187,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL175586,5.61,=,1,=,Ki,nM,2446.0,Ki,nM,2446.0
CHEMBL875187,O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL145939,6.00,=,1,=,Ki,nM,1000.0,Ki,nM,1000.0
CHEMBL875187,O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL175832,5.25,=,1,=,Ki,nM,5561.0,Ki,nM,5561.0
CHEMBL875187,O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL358075,6.15,=,1,=,Ki,nM,710.0,Ki,nM,710.0
CHEMBL839576,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,,CHEMBL367106,6.07,=,1,=,Ki,nM,850.0,Ki,uM,0.85
CHEMBL839576,O=C1NC(=O)C(c2nn(CCCN3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,,CHEMBL367107,7.96,=,1,=,Ki,nM,11.0,Ki,uM,0.011
CHEMBL875187,N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1,,CHEMBL368816,5.57,=,1,=,Ki,nM,2702.0,Ki,nM,2702.0
CHEMBL839576,CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,,CHEMBL175845,6.54,=,1,=,Ki,nM,290.0,Ki,uM,0.29
CHEMBL839576,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,CHEMBL17157,6.50,=,1,=,Ki,nM,320.0,Ki,uM,0.32
CHEMBL875187,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F,,CHEMBL177807,5.17,=,1,=,Ki,nM,6800.0,Ki,nM,6800.0
CHEMBL875187,O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL175544,6.40,=,1,=,Ki,nM,397.0,Ki,nM,397.0
CHEMBL875187,O=S(=O)(c1ccccc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL177416,6.40,=,1,=,Ki,nM,398.0,Ki,nM,398.0
CHEMBL875187,O=S(=O)(c1ccc(N2CCC2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,,CHEMBL176109,5.00,=,1,=,Ki,nM,9971.0,Ki,nM,9971.0
CHEMBL832717,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,,CHEMBL180672,6.71,=,1,=,IC50,nM,194.0,IC50,nM,194.0
CHEMBL875187,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,CHEMBL74355,5.96,=,1,=,Ki,nM,1100.0,Ki,nM,1100.0
CHEMBL827807,CN([C@H]1c2cc(OCCCC(F)(F)F)ccc2OC(C)(C)[C@@H]1O)S(C)(=O)=O,,CHEMBL298475,4.90,=,1,=,IC50,nM,12600.0,IC50,uM,12.6
CHEMBL827807,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,,CHEMBL17423,4.75,=,1,=,IC50,nM,18000.0,IC50,uM,18.0
CHEMBL827807,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,CHEMBL532,4.41,=,1,=,IC50,nM,39000.0,IC50,uM,39.0
CHEMBL827807,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,,CHEMBL1264,4.40,=,1,=,IC50,nM,40000.0,IC50,uM,40.0
CHEMBL827807,NCC(O)COc1ccccc1C(=O)CCc1ccccc1,,CHEMBL1365,4.36,=,1,=,IC50,nM,44000.0,IC50,uM,44.0
CHEMBL827807,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,CHEMBL1741,4.34,=,1,=,IC50,nM,46000.0,IC50,uM,46.0
CHEMBL827807,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Outside typical range,CHEMBL1000,,=,1,=,IC50,nM,108000.0,IC50,uM,108.0
CHEMBL827807,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Outside typical range,CHEMBL16,,=,1,=,IC50,nM,240000.0,IC50,uM,240.0
CHEMBL827807,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,Outside typical range,CHEMBL40,,=,1,=,IC50,nM,3000000.0,IC50,uM,3000.0
CHEMBL827807,Nc1ccncc1,Outside typical range,CHEMBL284348,,=,1,=,IC50,nM,4400000.0,IC50,uM,4400.0
CHEMBL827807,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,CHEMBL296419,8.82,=,1,=,IC50,nM,1.5,IC50,uM,0.0015
CHEMBL827807,CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccc4nonc4c3)CC1)O2,,CHEMBL129583,8.10,=,1,=,IC50,nM,8.0,IC50,uM,0.008
CHEMBL827807,CCCCCCCN(CC)CCCCc1ccc([N+](=O)[O-])cc1,,CHEMBL182977,8.00,=,1,=,IC50,nM,10.0,IC50,uM,0.01
CHEMBL827807,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,,CHEMBL533,7.70,=,1,=,IC50,nM,20.0,IC50,uM,0.02
CHEMBL827807,COc1ccc(CCN(C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC,,CHEMBL182646,7.70,=,1,=,IC50,nM,20.0,IC50,uM,0.02
CHEMBL827807,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,,CHEMBL327980,7.70,=,1,=,IC50,nM,20.0,IC50,uM,0.02
